COD_CHAVE;DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;CD_CARGO;DS_CARGO;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NR_FEDERACAO;NM_FEDERACAO;SG_FEDERACAO;DS_COMPOSICAO_FEDERACAO;SQ_COLIGACAO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;CD_SITUACAO_LEGENDA;DS_SITUACAO
2700016832727710;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;10;2º SUPLENTE;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;UNIÃO PELO TOCANTINS;PTB / PSC / PDT / UNIÃO / PSDB/CIDADANIA / REPUBLICANOS / SOLIDARIEDADE;DR;DEFERIDO COM RECURSO
300016814871603;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;3;GOVERNADOR;PARTIDO ISOLADO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;-1;#NULO#;#NULO#;#NULO#;30001681487;#NULO#;PSTU;D;DEFERIDO
2600016826064405;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;5;SENADOR;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;NOVO TEMPO PRA SERGIPE;PDT / PSC / UNIÃO / AVANTE / PSD / REPUBLICANOS / PP;D;DEFERIDO
500016812994010;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;BA;BA;BAHIA;10;2º SUPLENTE;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;50001681299; PELA BAHIA,PELO BRASIL;PT/PC DO B/PV / MDB / PSB / AVANTE / PSD;D;DEFERIDO
200016813699006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AL;AL;ALAGOAS;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;20001681369;#NULO#;PROS;D;DEFERIDO
2600016816411203;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;3;GOVERNADOR;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;NOVO TEMPO PRA SERGIPE;PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE;D;DEFERIDO
2600016831171507;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;#NULO#;MDB;D;DEFERIDO
1600016822945006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;6;DEPUTADO FEDERAL;FEDERAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;1,60002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
1100016840844009;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MT;MT;MATO GROSSO;9;1º SUPLENTE;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,10002E+11;Coligação Mato Grosso Avançando, Sua Vida Melhorando;PSDB/CIDADANIA / UNIÃO / REPUBLICANOS / PROS / PL / PODE / MDB / PSB;D;DEFERIDO
300016813564409;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;9;1º SUPLENTE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;30001681356;AMAPÁ PARA TODOS;SOLIDARIEDADE / UNIÃO / PP / PL / PSDB/CIDADANIA / PDT / REPUBLICANOS;D;DEFERIDO
2000016811732010;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;10;2º SUPLENTE;COLIGAÇÃO;20;PSC;PARTIDO SOCIAL CRISTÃO;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;MUDA RN;PP / PL / UNIÃO / PSD / SOLIDARIEDADE / PSC;D;DEFERIDO
2600016826062009;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;9;1º SUPLENTE;COLIGAÇÃO;20;PSC;PARTIDO SOCIAL CRISTÃO;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;NOVO TEMPO PRA SERGIPE;PDT / PSC / UNIÃO / AVANTE / PSD / REPUBLICANOS / PP;D;DEFERIDO
400016830861409;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;9;1º SUPLENTE;COLIGAÇÃO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;40001683086;AQUI É TRABALHO;REPUBLICANOS / PP / PSC / PL / PTB / PRTB / PMN / UNIÃO / PATRIOTA;D;DEFERIDO
300016850635505;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;5;SENADOR;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;-1;#NULO#;#NULO#;#NULO#;30001685063;DESTRAVA AMAPA;PROS / PSD / PTB / PSC / AGIR;D;DEFERIDO
1200016814221909;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MS;MS;MATO GROSSO DO SUL;9;1º SUPLENTE;COLIGAÇÃO;19;PODE;PODEMOS;-1;#NULO#;#NULO#;#NULO#;1,20002E+11;TOCANDO EM FRENTE PARA CUIDAR DA NOSSA GENTE;UNIÃO / PODE;D;DEFERIDO
1700016814391905;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PE;PE;PERNAMBUCO;5;SENADOR;COLIGAÇÃO;19;PODE;PODEMOS;-1;#NULO#;#NULO#;#NULO#;1,70002E+11;PERNAMBUCO COM FORÇA DE NOVO;PSC / PODE / UNIÃO / PATRIOTA;D;DEFERIDO
2400016832161304;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SC;SC;SANTA CATARINA;4;VICE-GOVERNADOR;COLIGAÇÃO;13;PT;PARTIDO DOS TRABALHADORES;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;2,40002E+11;Frente Democrática;PT/PC DO B/PV / PSB / SOLIDARIEDADE;D;DEFERIDO
2400016842261309;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SC;SC;SANTA CATARINA;9;1º SUPLENTE;COLIGAÇÃO;13;PT;PARTIDO DOS TRABALHADORES;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;2,40002E+11;Frente democratica;PSB / PT/PC DO B/PV / SOLIDARIEDADE;D;DEFERIDO
200016812957707;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AL;AL;ALAGOAS;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;20001681295;#NULO#;SOLIDARIEDADE;D;DEFERIDO
1300016816527707;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;1,30002E+11;#NULO#;SOLIDARIEDADE;D;DEFERIDO
1600016834791006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;1,60002E+11;#NULO#;REPUBLICANOS;D;DEFERIDO
2700016846472703;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;3;GOVERNADOR;PARTIDO ISOLADO;27;DC;DEMOCRACIA CRISTÃ;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;#NULO#;DC;D;DEFERIDO
1100016811214006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MT;MT;MATO GROSSO;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,10002E+11;#NULO#;PSB;D;DEFERIDO
2300016812324006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RR;RR;RORAIMA;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;2,30002E+11;#NULO#;PSB;IR;INDEFERIDO COM RECURSO
900016832504303;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;3;GOVERNADOR;COLIGAÇÃO;43;PV;PARTIDO VERDE;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;90001683250;JUNTOS POR GOIÁS E PELO BRASIL;PSB / PT/PC DO B/PV;D;DEFERIDO
900016840171805;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;5;SENADOR;FEDERAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;90001684017;#NULO#;PSOL/REDE;D;DEFERIDO
1600016812001603;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;3;GOVERNADOR;PARTIDO ISOLADO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;-1;#NULO#;#NULO#;#NULO#;1,60002E+11;#NULO#;PSTU;D;DEFERIDO
1700016815203604;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PE;PE;PERNAMBUCO;4;VICE-GOVERNADOR;COLIGAÇÃO;36;AGIR;AGIR;-1;#NULO#;#NULO#;#NULO#;1,70002E+11;PERNAMBUCO NA VEIA;SOLIDARIEDADE / PSD / AVANTE / AGIR / PMN;DR;DEFERIDO COM RECURSO
400016833144507;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;7;DEPUTADO ESTADUAL;FEDERAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;40001683314;#NULO#;PSDB/CIDADANIA;D;DEFERIDO
2000016811732210;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;10;2º SUPLENTE;COLIGAÇÃO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;MUDA RN;PP / PL / UNIÃO / PSD / SOLIDARIEDADE / PSC;D;DEFERIDO
2200016851062209;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RO;RO;RONDÔNIA;9;1º SUPLENTE;COLIGAÇÃO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;2,20002E+11;Pelo bem de Rondônia. Pelo bem DO Brasil;PL / DC / PTB;D;DEFERIDO
300016813562310;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;10;2º SUPLENTE;COLIGAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;30001681356;AMAPÁ PARA TODOS;SOLIDARIEDADE / UNIÃO / PP / PL / PSDB/CIDADANIA / PDT / REPUBLICANOS;D;DEFERIDO
1000016812432803;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MA;MA;MARANHÃO;3;GOVERNADOR;COLIGAÇÃO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,00002E+11;UM MARANHÃO MELHOR PARA TODOS;PRTB / PSD;D;DEFERIDO
1500016852734010;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;10;2º SUPLENTE;COLIGAÇÃO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,50002E+11;JUNTOS PELA PARAÍBA;PP / PODE / PMN / AGIR / PSB / PSD / AVANTE;D;DEFERIDO
2100016815195109;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RS;RS;RIO GRANDE DO SUL;9;1º SUPLENTE;COLIGAÇÃO;51;PATRIOTA;PATRIOTA;-1;#NULO#;#NULO#;#NULO#;2,10002E+11;PARA DEFENDER E TRANSFORMAR O RIO GRANDE;PATRIOTA / PL / PROS / REPUBLICANOS;D;DEFERIDO
2300016815533307;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RR;RR;RORAIMA;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;-1;#NULO#;#NULO#;#NULO#;2,30002E+11;#NULO#;PMN;D;DEFERIDO
400016821155510;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;10;2º SUPLENTE;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;-1;#NULO#;#NULO#;#NULO#;40001682115;COLIGACAO EM DEFESA DA VIDA;PT/PC DO B/PV / PSD / MDB;D;DEFERIDO
2000016846191903;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;3;GOVERNADOR;PARTIDO ISOLADO;19;PODE;PODEMOS;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;#NULO#;PODE;D;DEFERIDO
2500016816171304;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;4;VICE-GOVERNADOR;COLIGAÇÃO;13;PT;PARTIDO DOS TRABALHADORES;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;2,50002E+11;Juntos por São Paulo;PT/PC DO B/PV / PSB / PSOL/REDE / AGIR;D;DEFERIDO
2400016832117706;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SC;SC;SANTA CATARINA;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;2,40002E+11;#NULO#;SOLIDARIEDADE;D;DEFERIDO
2200016816041006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RO;RO;RONDÔNIA;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;2,20002E+11;#NULO#;REPUBLICANOS;D;DEFERIDO
2700016834581007;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;#NULO#;REPUBLICANOS;D;DEFERIDO
300016827922803;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;3;GOVERNADOR;PARTIDO ISOLADO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;30001682792;#NULO#;PRTB;D;DEFERIDO
200016846521407;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AL;AL;ALAGOAS;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;20001684652;#NULO#;PTB;D;DEFERIDO
2500016816162310;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;10;2º SUPLENTE;COLIGAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;2,50002E+11;SÃO PAULO PRA FRENTE;PSDB/CIDADANIA / AVANTE / MDB / PATRIOTA / UNIÃO / PODE / PP / SOLIDARIEDADE;D;DEFERIDO
2600016826065505;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;5;SENADOR;COLIGAÇÃO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;NOVO TEMPO PRA SERGIPE;PDT / PSC / UNIÃO / AVANTE / PSD / REPUBLICANOS / PP;D;DEFERIDO
1200016809591806;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MS;MS;MATO GROSSO DO SUL;6;DEPUTADO FEDERAL;FEDERAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;1,20002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
1500016816883603;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;3;GOVERNADOR;COLIGAÇÃO;36;AGIR;AGIR;-1;#NULO#;#NULO#;#NULO#;1,50002E+11;JUNTOS PELA PARAÍBA;PSB / AGIR / PP / AVANTE / PMN / PSD / SOLIDARIEDADE / PODE / REPUBLICANOS / PATRIOTA;D;DEFERIDO
1400016833044510;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PA;PA;PARÁ;10;2º SUPLENTE;FEDERAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;1,40002E+11;#NULO#;PSDB/CIDADANIA;D;DEFERIDO
100016830852010;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;10;2º SUPLENTE;COLIGAÇÃO;20;PSC;PARTIDO SOCIAL CRISTÃO;-1;#NULO#;#NULO#;#NULO#;10001683085;A esperança de um Acre melhor começa agora;REPUBLICANOS / PL / PRTB / PSC / MDB;D;DEFERIDO
1000016813782004;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MA;MA;MARANHÃO;4;VICE-GOVERNADOR;COLIGAÇÃO;20;PSC;PARTIDO SOCIAL CRISTÃO;-1;#NULO#;#NULO#;#NULO#;1,00002E+11;Partido Social Cristão - PSC;PSC;D;DEFERIDO
1700016852212907;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PE;PE;PERNAMBUCO;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;-1;#NULO#;#NULO#;#NULO#;1,70002E+11;#NULO#;PCO;IR;INDEFERIDO COM RECURSO
1900016828052007;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RJ;RJ;RIO DE JANEIRO;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;20;PSC;PARTIDO SOCIAL CRISTÃO;-1;#NULO#;#NULO#;#NULO#;1,90002E+11;#NULO#;PSC;D;DEFERIDO
800016832672304;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;ES;ES;ESPÍRITO SANTO;4;VICE-GOVERNADOR;COLIGAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;80001683267;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE;MDB / PP / PROS / PSB / PODE / PT/PC DO B/PV / PSDB/CIDADANIA / PDT;D;DEFERIDO
100016816195104;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;4;VICE-GOVERNADOR;COLIGAÇÃO;51;PATRIOTA;PATRIOTA;-1;#NULO#;#NULO#;#NULO#;10001681619; Avançar para fazer mais ;PP / PDT / PSDB/CIDADANIA / PODE / SOLIDARIEDADE / PATRIOTA / DC / PMN / PMB;D;DEFERIDO
2000016833831605;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;5;SENADOR;PARTIDO ISOLADO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;#NULO#;PSTU;D;DEFERIDO
900016831819004;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;GO;GO;GOIÁS;4;VICE-GOVERNADOR;COLIGAÇÃO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;90001683181;Pra Seguir em Frente;MDB / UNIÃO / PODE / PTB / PSC / PSD / AVANTE / PRTB / PP / SOLIDARIEDADE / PROS / PDT;D;DEFERIDO
100016830852205;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;5;SENADOR;COLIGAÇÃO;22;PL;PARTIDO LIBERAL;-1;#NULO#;#NULO#;#NULO#;10001683085;A esperança de um Acre melhor começa agora;REPUBLICANOS / PL / PRTB / PSC / MDB;D;DEFERIDO
2000016811731109;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RN;RN;RIO GRANDE DO NORTE;9;1º SUPLENTE;COLIGAÇÃO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;2,00002E+11;MUDA RN;PP / PL / UNIÃO / PSD / SOLIDARIEDADE / PSC;D;DEFERIDO
2400016817399006;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SC;SC;SANTA CATARINA;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;2,40002E+11;#NULO#;PROS;PJ;PENDENTE_JULGAMENTO
1200016852409007;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MS;MS;MATO GROSSO DO SUL;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;1,20002E+11;#NULO#;PROS;D;DEFERIDO
800016834551009;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;ES;ES;ESPÍRITO SANTO;9;1º SUPLENTE;COLIGAÇÃO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;80001683455;CHEGOU A HORA DO POVO;PSC / PATRIOTA / UNIÃO / REPUBLICANOS;D;DEFERIDO
1000016813401110;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MA;MA;MARANHÃO;10;2º SUPLENTE;COLIGAÇÃO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;1,00002E+11;PARA O BEM DO MARANHÃO;PSDB/CIDADANIA / PT/PC DO B/PV / PP / MDB / PODE / PSB / PATRIOTA;D;DEFERIDO
